"Story","Title","Result","Date","Stability","Duration (s)"
"Issue photo ID attestation (cross device)","Navigating to the 'Add document' page","SUCCESS","2024-10-08T14:28:05.758761+03:00[Europe/Athens]","0.0","6.63"
"Issue photo ID attestation (cross device)","Navigating to the 'Add document' page","SUCCESS","2024-10-08T15:12:11.536554+03:00[Europe/Athens]","0.0","6.77"
