"Story","Title","Result","Date","Stability","Duration (s)"
"Credential Issuance Cancellation","User cancels the issuance process","SUCCESS","2024-10-08T14:35:31.492319+03:00[Europe/Athens]","0.0","6.51"
"Credential Issuance Cancellation","User cancels the issuance process","SUCCESS","2024-10-08T15:18:59.327897+03:00[Europe/Athens]","0.0","6.32"
