"Story","Title","Result","Date","Stability","Duration (s)"
"Issue age verification attestation","Select authentication method and enter data","SUCCESS","2024-10-08T14:31:38.665072+03:00[Europe/Athens]","0.0","6.56"
"Issue age verification attestation","Select authentication method and enter data","SUCCESS","2024-10-08T15:15:45.714614+03:00[Europe/Athens]","0.0","6.64"
