"Story","Title","Result","Date","Stability","Duration (s)"
"Issue photo ID attestation (cross device)","Scanning the QR code and viewing credential details","SUCCESS","2024-10-08T14:28:19.151897+03:00[Europe/Athens]","0.0","6.65"
"Issue photo ID attestation (cross device)","Scanning the QR code and viewing credential details","SUCCESS","2024-10-08T15:12:24.976986+03:00[Europe/Athens]","0.0","6.62"
