"Story","Title","Result","Date","Stability","Duration (s)"
"Deferred Issuing","Wallet app polls issuer and receives credential","SUCCESS","2024-10-08T14:35:11.589101+03:00[Europe/Athens]","0.0","6.62"
"Deferred Issuing","Wallet app polls issuer and receives credential","SUCCESS","2024-10-08T15:19:37.831038+03:00[Europe/Athens]","0.0","6.52"
