"Story","Title","Result","Date","Stability","Duration (s)"
"EUDI Wallet Booking Reservation Presentation","Display PIN after credential consent","SUCCESS","2024-10-08T14:30:18.799305+03:00[Europe/Athens]","0.0","6.68"
"EUDI Wallet Booking Reservation Presentation","Display PIN after credential consent","SUCCESS","2024-10-08T15:14:25.408259+03:00[Europe/Athens]","0.0","6.64"
