"Story","Title","Result","Date","Stability","Duration (s)"
"Deferred Issuing","User views and adds issued document","SUCCESS","2024-10-08T14:35:18.223845+03:00[Europe/Athens]","0.0","6.64"
"Deferred Issuing","User views and adds issued document","SUCCESS","2024-10-08T15:19:44.361247+03:00[Europe/Athens]","0.0","6.62"
