"Story","Title","Result","Date","Stability","Duration (s)"
"Credential Issuance Cancellation","User confirms cancellation","SUCCESS","2024-10-08T14:35:38.011168+03:00[Europe/Athens]","0.0","6.68"
"Credential Issuance Cancellation","User confirms cancellation","SUCCESS","2024-10-08T15:19:05.660253+03:00[Europe/Athens]","0.0","6.36"
