"Story","Title","Result","Date","Stability","Duration (s)"
"Issue age verification attestation","Register personal data and view age verification","SUCCESS","2024-10-08T14:31:45.234513+03:00[Europe/Athens]","0.0","6.67"
"Issue age verification attestation","Register personal data and view age verification","SUCCESS","2024-10-08T15:15:52.370791+03:00[Europe/Athens]","0.0","6.79"
