"Story","Title","Result","Date","Stability","Duration (s)"
"View age verification attestation","User closes the Age Verification attestation and returns to the dashboard","SUCCESS","2024-10-08T14:34:38.354415+03:00[Europe/Athens]","0.0","6.62"
"View age verification attestation","User closes the Age Verification attestation and returns to the dashboard","SUCCESS","2024-10-08T15:18:46.076982+03:00[Europe/Athens]","0.0","6.54"
