"Story","Title","Result","Date","Stability","Duration (s)"
"Issue photo ID attestation","Register personal data and view photo ID","SUCCESS","2024-10-08T14:27:45.812886+03:00[Europe/Athens]","0.0","6.63"
"Issue photo ID attestation","Register personal data and view photo ID","SUCCESS","2024-10-08T15:11:51.194195+03:00[Europe/Athens]","0.0","6.71"
