"Story","Title","Result","Date","Stability","Duration (s)"
"Issue photo ID attestation (cross device)","Completing the issuance process and viewing the success message","SUCCESS","2024-10-08T14:28:32.390956+03:00[Europe/Athens]","0.0","6.64"
"Issue photo ID attestation (cross device)","Completing the issuance process and viewing the success message","SUCCESS","2024-10-08T15:12:38.270782+03:00[Europe/Athens]","0.0","6.55"
